,date,time,temperature,visibility,pressure,humidity,gusts_wind,u_wind,v_wind,prep_1h,snow_1h,gradient_snow,total_cloud,low_cloud,medium_cloud,high_cloud,type_prep,sort_prep
24,2023-01-08,0,274.2565460205078,8964.286605834961,101112.125,0.9761949777603149,8.629843354225159,-3.701568603515625,5.221378326416016,0.1083984375,0.0,0.703125,1.0,1.0,1.0,1.0,1.0,2.0
25,2023-01-08,1,274.403076171875,9005.249221801758,101022.5,0.9799246191978455,8.726693868637085,-4.0215301513671875,5.577883720397949,0.017578125,0.0,-9.0,1.0,1.0,1.0,1.0,-9.0,0.0
26,2023-01-08,2,274.58445739746094,8767.415893554688,100960.25,0.9721442461013794,8.068142056465149,-3.1678924560546875,5.556404113769531,0.232421875,0.0,0.4296875,0.9990234375,0.9990234375,0.9990234375,0.9990234375,1.0,2.0
27,2023-01-08,3,274.7047119140625,8499.478637695312,100902.1875,0.9712803959846497,8.058043356984854,-3.34893798828125,5.545027732849121,0.453125,0.0,0.30078125,1.0,1.0,1.0,1.0,1.0,2.0
28,2023-01-08,4,274.93426513671875,5877.770263671875,100853.0625,0.9725593328475952,8.00644227489829,-3.2433929443359375,5.438382148742676,0.4453125,0.0,0.15234375,1.0,1.0,1.0,1.0,1.0,2.0
29,2023-01-08,5,275.39105224609375,10874.840026855469,100796.125,0.9712837338447571,7.333003461360931,-2.976531982421875,5.328092575073242,0.22265625,0.0,0.05859375,1.0,1.0,1.0,1.0,1.0,3.0
30,2023-01-08,6,275.5996551513672,5101.831771850586,100724.125,0.9744125008583069,7.6065621972084045,-2.7451934814453125,4.584299087524414,0.140625,0.0,0.0234375,1.0,1.0,1.0,1.0,1.0,4.0
31,2023-01-08,7,275.71644592285156,5971.771896362305,100668.5625,0.9797560572624207,6.456550717353821,-2.9228515625,4.473549842834473,0.1826171875,0.0,0.015625,1.0,1.0,1.0,1.0,1.0,3.0
32,2023-01-08,8,275.94830322265625,4167.122604370117,100646.3125,0.9804314970970154,7.054901540279388,-2.8909149169921875,4.095795631408691,0.0,0.0,-9.0,1.0,1.0,1.0,1.0,-9.0,0.0
33,2023-01-08,9,276.29180908203125,4926.0909423828125,100629.875,0.9810953140258789,5.492445111274719,-2.7587432861328125,3.5923843383789062,0.0,0.0,-9.0,1.0,1.0,1.0,1.0,-9.0,0.0
34,2023-01-08,10,276.6050720214844,8478.773941040039,100567.5625,0.982424795627594,5.585992097854614,-2.532196044921875,3.267467498779297,0.1455078125,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0
35,2023-01-08,11,276.91510009765625,1924.0,100514.875,0.9857644438743591,6.766838550567627,-2.532684326171875,4.830841064453125,0.0,0.0,-9.0,1.0,1.0,1.0,1.0,-9.0,0.0
36,2023-01-08,12,276.95033264160156,3122.2252655029297,100470.6875,0.9884361028671265,7.3373918533325195,-2.5197715759277344,4.469714164733887,0.0,0.0,-9.0,1.0,1.0,1.0,1.0,-9.0,0.0
37,2023-01-08,13,276.9694061279297,2813.06884765625,100414.1875,0.9876852035522461,7.638516783714294,-2.38714599609375,4.574041366577148,0.263671875,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0
38,2023-01-08,14,276.9578552246094,4416.781326293945,100379.6875,0.9825862646102905,7.707225322723389,-2.2476959228515625,4.783512115478516,0.3564453125,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0
39,2023-01-08,15,277.0135498046875,4830.789413452148,100337.5625,0.9847939014434814,7.699591636657715,-2.57529354095459,4.724971771240234,0.1669921875,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0
40,2023-01-08,16,276.7583770751953,3628.882308959961,100302.8125,0.9844422936439514,7.404443323612213,-2.54486083984375,4.666141510009766,0.35546875,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0
41,2023-01-08,17,276.63865661621094,4950.1060791015625,100270.5625,0.975879967212677,8.153935015201569,-2.9142913818359375,4.738092422485352,0.330078125,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0
